"Participant ID","Completed","Pre/Post","Score","Difference","Provider","State","Caseload","Group Frequency","Online Frequency","Rural Frequency","Service","Archived","q_01","q_02","q_03","q_04","q_05","q_06","q_07","q_08","q_09","q_10","q_11","q_12","q_13","q_14","q_15","q_16","q_17","Mode"
2227,"02/02/2025 13:50:44 (MST)","Pre",70.33,NA,"Turn Community Services (29)","Utah","general","often","sometimes","often","CSS",1,3,2,2,3,0,2,3,1,NA,NA,3,NA,NA,NA,"1",NA,"","No Help"
722,"12/24/2024 13:16:46 (MST)","Post",22.93,NA,"North Sanpete School District (24)","Oklahoma","","","","","JOBEX",0,3,2,1,2,2,1,1,3,2,NA,1,NA,NA,NA,"",NA,"","No Help"
1984,"10/29/2023 16:15:32 (MST)","Pre",97,NA,"Logistics Specialties Inc. (8)","Utah","","never","sometimes","always","CSS",0,2,1,3,3,1,1,2,3,1,NA,NA,NA,NA,NA,"",NA,"",""
8,"10/14/2023 13:44:31 (MST)","Pre",49.38,7,"Columbus Community Center (9)","Utah","","","","","WSS",0,2,1,1,2,3,2,2,2,3,3,NA,NA,10,NA,"",NA,"","No Help"
978,"06/19/2023 20:50:24 (MST)","Post",74.78,NA,"Logistics Specialties Inc. (8)","Utah","","","never","","WSS",0,3,3,2,3,1,2,1,0,NA,2,2,NA,NA,NA,"",NA,"","No Help"
1096,"02/10/2025 11:37:05 (MST)","Pre",52.56,39.86,"Spectrum Academy (28)","Utah","","rarely","","sometimes","QWEX",0,3,2,2,3,3,2,2,2,3,NA,NA,3,2,NA,"",NA,"","No Help"
1354,"12/11/2022 04:00:07 (MST)","Pre",39.22,NA,"Central Technology Center (Central Tech) (56)","Oklahoma","","","rarely","","WSS",0,1,3,1,0,1,1,1,0,3,NA,NA,NA,NA,1,"",NA,"","No Help"
654,"02/10/2025 15:55:25 (MST)","Post",75.57,30.33,"Roads to Independence (26)","Utah","","rarely","","","ISA",0,1,3,2,3,2,1,3,2,NA,2,NA,3,NA,NA,"",NA,"","With Help"
2141,"03/25/2025 15:12:03 (MST)","Post",52.56,6.09,"Lockwood School Dist. / County of Yellowstone Dist. #26 (182)","Utah","","","","","CPSO",0,2,2,3,2,2,2,3,0,2,3,NA,NA,2,NA,"",NA,"",""
262,"04/20/2025 11:31:32 (MST)","Pre",72.76,34.5,"Logistics Specialties Inc. (8)","Utah","","often","","","ISA",0,3,3,3,3,2,2,2,1,2,NA,NA,NA,NA,1,"",NA,"","No Help"
871,"12/21/2024 10:46:04 (MST)","Pre",63.67,42.46,"Turn Community Services (29)","Utah","general","","never","","FL",0,2,1,2,0,1,1,2,NA,1,NA,0,NA,NA,NA,"",NA,"","No Help"
398,"12/21/2024 10:34:38 (MST)","Post",73.67,NA,"Turn Community Services (29)","Utah","specialized","","","","CPSO",0,3,2,0,3,2,0,3,2,3,NA,NA,0,NA,2,"",NA,"","No Help"
2012,"10/07/2022 11:37:03 (MST)","Pre",39.22,NA,"Lockwood School Dist. / County of Yellowstone Dist. #26 (182)","Utah","","","","","CSS",0,3,2,0,1,1,1,3,3,NA,0,NA,3,NA,3,"",NA,"","No Help"
674,"07/08/2022 06:38:41 (MST)","Pre",47,NA,"Logistics Specialties Inc. (8)","Utah","general","","","always","WSS",0,1,3,3,2,2,3,1,0,2,NA,2,NA,NA,NA,"",NA,"","No Help"
1896,"10/20/2023 12:25:24 (MST)","Post",50.33,13.66,"Logistics Specialties Inc. (8)","Utah","","never","","","FL",0,3,2,2,2,2,2,1,3,3,NA,1,NA,NA,NA,"0",NA,"","No Help"
1346,"04/26/2025 18:43:47 (MST)","Pre",92.24,27.95,"Darby K-12 School Dist. (158)","Utah","specialized","","","","ISA",0,2,2,2,2,3,0,3,1,2,3,NA,1,2,NA,"",NA,"","No Help"
2264,"07/24/2023 01:14:03 (MST)","Post",43.67,11.29,"Stanford Public Schools (202)","Utah","","","","","JOBEX",0,3,1,3,1,0,1,2,3,NA,NA,NA,NA,NA,NA,"2",NA,"","No Help"
1026,"10/07/2022 02:04:00 (MST)","Post",58.9,NA,"Logistics Specialties Inc. (8)","Utah","specialized","","rarely","","CSS",0,3,1,1,2,3,2,1,3,2,NA,0,1,3,NA,"1",NA,"","No Help"
1138,"08/18/2024 19:51:14 (MST)","Pre",57,NA,"Logistics Specialties Inc. (8)","Montana","general","","never","sometimes","ISA",0,2,2,3,3,3,2,2,0,NA,2,2,NA,NA,NA,"",NA,"","No Help"
1458,"05/26/2024 16:38:47 (MST)","Post",57,-3,"Roads to Independence (26)","Utah","general","","never","","JS",0,1,3,2,0,0,3,2,0,3,1,2,NA,NA,NA,"2",NA,"","No Help"
926,"11/29/2024 09:54:32 (MST)","Pre",60.64,-6.71,"Pioneer Adult Rehabilitation Center (25)","Utah","","often","never","","QWEX",0,3,2,3,1,1,3,3,3,NA,2,NA,NA,NA,NA,"",NA,"",""
1096,"04/23/2024 14:14:51 (MST)","Post",72,NA,"Logistics Specialties Inc. (8)","Utah","","","never","","JS",0,3,2,1,3,3,2,2,3,3,2,1,1,NA,NA,"",NA,"","With Help"
756,"01/23/2023 01:15:00 (MST)","Post",38.67,NA,"Logistics Specialties Inc. (8)","Utah","","","","sometimes","ISA",0,1,1,0,2,2,3,3,2,NA,3,NA,NA,2,NA,"3",NA,"",""
2388,"04/23/2024 14:13:57 (MST)","Post",60.33,60.64,"Missoula County Public Schools (185)","Oklahoma","","","","","JS",0,3,2,2,3,3,2,1,2,3,3,NA,NA,2,2,"",NA,"",""
1138,"03/10/2024 16:57:37 (MST)","Pre",36.39,3.67,"Logistics Specialties Inc. (8)","Utah","","","","","ISA",0,2,1,2,2,2,2,3,2,3,NA,NA,1,2,NA,"",NA,"",""
1103,"12/03/2024 13:33:01 (MST)","Post",47,-7.76,"Turn Community Services (29)","Utah","","","","","CSS",0,1,2,1,1,3,2,2,2,3,3,NA,NA,1,3,"",NA,"","With Help"
2096,"05/03/2025 11:33:28 (MST)","Pre",82.71,NA,"Logistics Specialties Inc. (8)","Utah","","","","","CPSO",0,3,3,3,3,1,1,3,1,2,3,NA,1,NA,NA,"3",NA,"",""
1430,"06/01/2025 16:50:16 (MST)","Post",63.67,-10.41,"Logistics Specialties Inc. (8)","Utah","","","","often","ISA",0,3,2,3,2,2,3,2,3,2,2,1,NA,NA,NA,"1",NA,"","No Help"
860,"10/10/2022 15:10:03 (MST)","Post",93.67,NA,"Hamilton School Dist. #3 (170)","Utah","","","","","ISA",0,1,1,3,0,1,3,1,0,2,3,NA,NA,NA,NA,"",NA,"","With Help"
90,"09/08/2024 12:39:17 (MST)","Pre",58.9,NA,"Columbus Community Center (9)","Oklahoma","","","","always","JS",0,1,1,0,2,3,0,1,3,NA,1,1,NA,2,3,"$ 13.65",NA,"","No Help"
1138,"02/06/2024 16:52:51 (MST)","Pre",72,NA,"Lockwood School Dist. / County of Yellowstone Dist. #26 (182)","Wyoming","","","","","ILOM",0,1,0,3,1,3,3,3,2,1,3,NA,3,NA,NA,"",NA,"","No Help"
2354,"09/28/2024 12:25:04 (MST)","Pre",59.5,NA,"Logistics Specialties Inc. (8)","Utah","","","","","JS",0,3,3,3,2,1,2,1,2,2,1,NA,NA,NA,NA,"",NA,"","With Help"
978,"05/02/2025 12:42:27 (MST)","Pre",85.89,NA,"North Sanpete School District (24)","Demo","","","rarely","sometimes","ISA",0,2,2,2,1,2,2,3,3,2,NA,NA,NA,NA,NA,"",NA,"","No Help"
496,"07/17/2023 21:40:58 (MST)","Pre",87.48,NA,"A2Demo (21)","Utah","","","","never","CPSO",0,1,3,2,3,3,3,1,2,3,0,NA,NA,NA,1,"",NA,"","No Help"
1441,"12/01/2024 14:55:10 (MST)","Pre",40.33,NA,"Region 1 (271)","Utah","","","","always","CSS",0,1,2,2,1,3,3,0,2,NA,NA,3,3,NA,NA,"2",NA,"","No Help"
2390,"10/21/2024 13:02:15 (MST)","Pre",74.78,4.14,"North Sanpete School District (24)","Utah","general","","never","","JOBEX",0,3,2,0,1,1,3,3,2,3,3,3,NA,NA,NA,"",NA,"",""
1935,"05/28/2024 10:39:47 (MST)","Pre",63.67,NA,"University of Oklahoma (50)","Utah","general","","never","","ISA",0,2,1,1,1,2,2,3,0,NA,NA,NA,NA,3,NA,"",NA,"","No Help"
687,"10/06/2024 13:23:16 (MST)","Pre",55.33,NA,"Roads to Independence (26)","Utah","specialized","","rarely","","QWEX",0,1,1,3,2,1,3,2,3,1,1,NA,3,NA,NA,"2",NA,"",""
1073,"08/27/2024 14:05:50 (MST)","Pre",56.26,3.06,"North Sanpete School District (24)","Utah","","sometimes","","","CSS",0,3,0,2,1,3,3,3,3,NA,2,NA,NA,0,NA,"",NA,"","No Help"
2495,"01/26/2025 11:57:34 (MST)","Post",79.22,NA,"Spectrum Academy (28)","Utah","","","","","ILOM",0,2,2,1,1,0,2,3,2,2,NA,0,NA,NA,NA,"",NA,"","No Help"
1441,"10/12/2024 17:45:38 (MST)","Pre",71.07,NA,"Logistics Specialties Inc. (8)","Utah","","","","","CPSO",0,2,3,3,3,3,2,0,0,2,NA,1,2,1,NA,"",NA,"","No Help"
1785,"10/26/2024 19:39:37 (MST)","Post",85.89,NA,"Spectrum Academy (28)","Utah","","","","","ISA",0,3,2,3,3,2,3,2,3,3,2,NA,NA,NA,NA,"",NA,"","With Help"
496,"02/10/2024 13:38:51 (MST)","Post",67,22,"Logistics Specialties Inc. (8)","Utah","","","sometimes","","ILOM",1,1,1,2,3,1,1,1,1,2,2,NA,NA,NA,NA,"1",NA,"","No Help"
2141,"01/28/2023 05:45:00 (MST)","Post",74.78,7,"Logistics Specialties Inc. (8)","Utah","","","rarely","","FL",0,3,3,3,0,3,2,3,3,1,3,1,2,NA,NA,"",NA,"",""
1641,"10/19/2024 11:43:08 (MST)","Pre",72,NA,"Roads to Independence (26)","Oklahoma","specialized","often","never","sometimes","ISA",0,1,1,1,3,1,2,0,2,1,1,3,NA,3,NA,"",NA,"","No Help"
961,"04/22/2023 07:29:30 (MST)","Pre",-3,NA,"Logistics Specialties Inc. (8)","Utah","","","","","ISA",0,3,2,1,3,2,1,2,2,3,NA,NA,NA,3,1,"",NA,"","No Help"
274,"09/16/2024 11:44:54 (MST)","Pre",28.11,16.05,"Logistics Specialties Inc. (8)","Utah","","always","","sometimes","ISA",0,3,3,3,3,1,1,0,3,1,NA,NA,NA,2,1,"",NA,"","No Help"
1374,"07/23/2022 09:29:05 (MST)","Pre",81.85,NA,"Logistics Specialties Inc. (8)","Utah","","sometimes","","","WSS",0,0,1,3,1,0,2,3,3,3,2,1,3,NA,1,"2",NA,"","With Help"
687,"05/05/2025 10:23:23 (MST)","Pre",42.83,NA,"Logistics Specialties Inc. (8)","Utah","","","sometimes","","CSS",0,2,1,1,3,1,2,2,2,NA,0,1,NA,NA,NA,"",NA,"","No Help"
1615,"10/10/2023 11:55:11 (MST)","Post",59.5,NA,"Turn Community Services (29)","Utah","","","","","CPSO",0,2,0,2,3,3,0,2,0,3,NA,2,NA,NA,NA,"",NA,"",""
1134,"05/20/2024 16:30:52 (MST)","Pre",74.78,NA,"Turn Community Services (29)","Utah","","","","","CPSO",0,2,0,1,2,3,0,0,2,NA,NA,NA,2,NA,NA,"",NA,"","No Help"
376,"09/16/2022 23:25:00 (MST)","Post",65.89,NA,"Logistics Specialties Inc. (8)","Utah","general","","","","JOBEX",0,1,3,2,2,1,3,2,3,1,NA,NA,3,NA,1,"1",NA,"","No Help"
1157,"03/05/2023 23:08:00 (MST)","Post",63.67,NA,"Logistics Specialties Inc. (8)","Utah","","","","sometimes","JS",0,3,1,3,2,1,1,2,2,3,3,NA,NA,NA,NA,"",NA,"","No Help"
1518,"02/22/2025 12:12:28 (MST)","Post",36.39,NA,"Logistics Specialties Inc. (8)","Wyoming","","","","","JOBEX",0,1,0,2,3,3,2,0,0,3,2,2,NA,NA,NA,"",NA,"","No Help"
1535,"12/10/2023 11:01:17 (MST)","Post",73.67,NA,"Roads to Independence (26)","Utah","","","","","JOBEX",0,2,2,2,3,1,1,1,2,2,0,3,NA,NA,NA,"0",NA,"","No Help"
227,"03/02/2023 22:49:00 (MST)","Pre",68.11,NA,"Logistics Specialties Inc. (8)","Utah","specialized","","","","JOBEX",0,2,0,3,3,0,3,2,0,2,NA,NA,NA,NA,NA,"",NA,"","With Help"
759,"03/09/2024 15:51:14 (MST)","Pre",69.22,NA,"Logistics Specialties Inc. (8)","Utah","","","","","FL",0,2,2,0,2,1,3,1,1,3,NA,1,NA,10,0,"",NA,"","No Help"
2141,"01/31/2025 12:45:17 (MST)","Pre",73.19,34.04,"Turn Community Services (29)","Utah","general","always","","","JS",0,3,3,1,0,2,0,3,3,1,NA,NA,NA,2,NA,"",NA,"","No Help"
1369,"10/07/2022 11:38:12 (MST)","Pre",59.5,NA,"Central Technology Center (Central Tech) (56)","Utah","specialized","","","","CSS",0,3,2,2,3,1,1,1,0,3,NA,NA,0,NA,NA,"",NA,"","No Help"
491,"07/08/2022 05:55:58 (MST)","Pre",50.33,33.67,"Logistics Specialties Inc. (8)","Utah","","","sometimes","","WBLE",0,3,3,2,2,3,3,1,2,2,3,NA,3,NA,NA,"",NA,"","No Help"
234,"05/03/2025 10:27:05 (MST)","Pre",63.67,NA,"Logistics Specialties Inc. (8)","Utah","general","","","","ISA",0,3,2,1,2,1,0,1,1,3,NA,1,NA,NA,NA,"",NA,"","No Help"
1254,"11/26/2024 08:34:45 (MST)","Post",82.19,NA,"Logistics Specialties Inc. (8)","Utah","","sometimes","","","ILOM",0,3,0,1,1,3,3,2,2,2,NA,NA,NA,NA,NA,"",NA,"","No Help"
1245,"01/09/2024 17:05:52 (MST)","Post",51.55,NA,"Roads to Independence (26)","Utah","general","sometimes","","","ISA",0,3,3,2,3,3,2,1,1,2,3,3,2,NA,1,"",NA,"","No Help"
1771,"11/03/2024 09:59:25 (MST)","Pre",59.5,NA,"Hamilton School Dist. #3 (170)","Utah","","","","often","CPSO",0,1,0,2,2,2,3,2,2,1,1,1,NA,NA,NA,"",NA,"","No Help"
1518,"08/26/2023 21:49:26 (MST)","Pre",83.67,NA,"Logistics Specialties Inc. (8)","Utah","specialized","","","","JOBEX",0,3,2,2,1,2,2,1,2,3,1,NA,NA,NA,3,"",NA,"",""
1615,"01/12/2024 13:15:57 (MST)","Post",70.33,-3,"Logistics Specialties Inc. (8)","Utah","","","rarely","","JOBEX",0,2,3,2,0,1,1,1,3,2,2,3,NA,NA,3,"3",NA,"",""
2349,"12/19/2023 09:29:12 (MST)","Pre",57,7,"Logistics Specialties Inc. (8)","Oklahoma","","often","rarely","","ISA",0,3,2,0,1,1,2,2,3,3,NA,NA,NA,NA,1,"",NA,"","No Help"
602,"09/01/2024 14:35:55 (MST)","Pre",70.33,7,"Logistics Specialties Inc. (8)","Utah","","","","","FL",0,3,2,2,3,2,2,3,3,2,3,NA,NA,NA,NA,"",NA,"","No Help"
2276,"10/16/2023 13:56:59 (MST)","Post",3.06,NA,"Logistics Specialties Inc. (8)","Utah","","","","rarely","CSS",1,3,3,1,2,2,2,2,3,2,3,2,2,NA,NA,"",NA,"","With Help"
2533,"10/27/2024 17:19:26 (MST)","Pre",70.33,NA,"Logistics Specialties Inc. (8)","Utah","","","","","JOBEX",0,2,3,3,3,2,2,3,1,2,0,3,NA,3,NA,"",NA,"","No Help"
1820,"05/05/2025 14:31:26 (MST)","Pre",72,-5.22,"Columbus Community Center (9)","Utah","general","","","","ISA",0,2,0,1,2,3,3,3,2,3,1,2,2,3,3,"",NA,"","With Help"
1775,"10/23/2023 12:51:52 (MST)","Post",53.67,15.19,"Logistics Specialties Inc. (8)","Oklahoma","","","rarely","","ISA",0,3,2,1,0,2,0,2,2,3,1,1,NA,NA,NA,"1",NA,"",""
826,"04/19/2025 12:43:17 (MST)","Post",56.26,NA,"Columbus Community Center (9)","Utah","","","","","JOBEX",0,1,3,3,2,0,1,3,3,NA,3,1,NA,NA,3,"",NA,"",""
1231,"04/09/2023 06:52:45 (MST)","Post",36.39,20.81,"Hamilton School Dist. #3 (170)","Utah","","","","often","ISA",0,3,1,0,1,3,2,1,3,1,1,3,NA,NA,NA,"",NA,"","No Help"
2096,"10/06/2023 17:17:14 (MST)","Pre",67.83,NA,"Logistics Specialties Inc. (8)","Utah","specialized","rarely","","","JS",0,1,2,2,2,3,2,2,2,2,2,NA,NA,2,NA,"",NA,"","No Help"
1028,"07/24/2023 01:08:38 (MST)","Post",52.56,0.7,"Logistics Specialties Inc. (8)","Utah","","","","","ILOM",0,2,2,2,2,2,2,1,1,1,3,3,NA,NA,NA,"3",NA,"","No Help"
398,"07/21/2023 16:03:33 (MST)","Post",57,NA,"Glacier High School (223)","Utah","","","sometimes","","JS",0,1,2,2,3,2,1,0,3,1,1,NA,NA,NA,1,"",NA,"","No Help"
2352,"07/29/2023 18:56:40 (MST)","Pre",78.48,NA,"Linderman Education Center (224)","Utah","","sometimes","","","ISA",0,1,3,2,1,2,2,2,3,3,3,1,NA,2,NA,"",NA,"","No Help"
2276,"11/16/2024 13:27:11 (MST)","Post",43.67,NA,"Central Technology Center (Central Tech) (56)","Utah","","sometimes","","","ILOM",0,2,2,0,1,3,3,2,2,1,NA,NA,2,NA,NA,"3",NA,"","No Help"
2305,"06/05/2023 16:30:59 (MST)","Pre",67.83,NA,"Spectrum Academy (28)","Utah","","","","often","JS",0,3,3,3,1,1,1,1,2,NA,3,NA,NA,NA,2,"",NA,"","No Help"
864,"09/16/2024 11:47:54 (MST)","Pre",48.85,-3,"Darby K-12 School Dist. (158)","Utah","","often","","","FL",0,1,2,2,2,2,1,0,3,NA,NA,NA,NA,NA,2,"",NA,"","No Help"
132,"09/16/2024 11:48:46 (MST)","Pre",41.44,NA,"Logistics Specialties Inc. (8)","Utah","","","","","JOBEX",0,1,2,3,1,1,2,3,1,NA,NA,NA,NA,1,NA,"",NA,"","No Help"
512,"11/09/2024 18:06:45 (MST)","Pre",67,NA,"Southern Utah University (27)","Utah","","often","","always","WBLE",0,2,1,2,3,3,3,3,3,1,NA,NA,2,1,NA,"",NA,"",""
311,"12/15/2022 15:10:44 (MST)","Post",90.33,NA,"Logistics Specialties Inc. (8)","Utah","","","","","FL",0,3,0,1,1,2,1,0,0,3,3,2,2,NA,2,"",NA,"","With Help"
1960,"05/28/2024 10:41:03 (MST)","Pre",85.89,NA,"Roads to Independence (26)","Utah","","","sometimes","","JS",0,2,1,1,3,3,3,0,2,3,NA,NA,2,NA,NA,"",NA,"","No Help"
956,"04/28/2025 11:04:38 (MST)","Post",87,NA,"Southern Utah University (27)","Oklahoma","general","","","","ILOM",0,3,3,1,3,3,3,0,2,2,NA,1,NA,NA,NA,"",NA,"",""
1128,"02/07/2023 02:45:00 (MST)","Pre",88.67,NA,"Logistics Specialties Inc. (8)","Utah","","","rarely","","WSS",0,2,3,3,1,3,1,3,3,3,2,NA,NA,3,NA,"",NA,"","With Help"
1362,"03/07/2025 16:16:21 (MST)","Pre",59.5,NA,"Logistics Specialties Inc. (8)","Montana","","","","","CPSO",0,3,2,0,1,2,3,3,3,2,NA,NA,NA,6,NA,"",NA,"","No Help"
699,"10/06/2024 23:08:35 (MST)","Pre",68.11,NA,"Turn Community Services (29)","Utah","","often","sometimes","","WBLE",0,2,2,3,2,1,0,1,1,3,3,2,NA,NA,NA,"",NA,"","No Help"
1819,"01/28/2024 16:53:49 (MST)","Pre",34.04,-3,"Logistics Specialties Inc. (8)","Oklahoma","general","","","sometimes","CSS",0,2,2,2,1,1,2,1,3,2,1,2,NA,NA,NA,"",NA,"","No Help"
187,"06/07/2022 06:41:44 (MST)","Post",77,9.5,"Logistics Specialties Inc. (8)","Utah","","","","","ISA",0,2,1,2,1,3,3,2,1,1,NA,NA,NA,NA,NA,"",NA,"","No Help"
267,"01/28/2025 23:19:23 (MST)","Pre",17,NA,"Turn Community Services (29)","Utah","","often","","","FL",0,0,2,2,2,2,1,0,2,0,NA,1,3,NA,NA,"2",NA,"",""
2207,"04/29/2025 10:35:23 (MST)","Pre",71.07,43.66,"Central Technology Center (Central Tech) (56)","Utah","","often","","","JS",0,2,1,3,2,3,1,1,1,NA,3,3,2,NA,NA,"",NA,"","No Help"
1521,"07/01/2022 08:14:40 (MST)","Post",97,NA,"Logistics Specialties Inc. (8)","Montana","","","","","JOBEX",0,0,2,1,1,3,1,1,2,1,3,NA,NA,NA,3,"0",NA,"","With Help"
1393,"09/15/2024 15:57:20 (MST)","Pre",41.44,NA,"Turn Community Services (29)","Utah","","","sometimes","","JOBEX",0,0,2,2,1,2,0,3,3,3,3,NA,NA,2,1,"1",NA,"","No Help"
2035,"08/22/2023 16:14:07 (MST)","Pre",85.89,NA,"Southern Utah University (27)","Utah","","","","","FL",0,2,1,2,0,3,2,2,3,2,NA,NA,NA,NA,NA,"",NA,"","No Help"
227,"11/14/2023 22:08:17 (MST)","Pre",60.64,50.33,"North Sanpete School District (24)","Utah","","rarely","","","WBLE",0,3,2,3,2,3,3,3,3,3,3,NA,NA,NA,NA,"",NA,"",""
1134,"06/04/2023 23:30:41 (MST)","Post",67.83,NA,"Logistics Specialties Inc. (8)","Utah","","","","","WSS",0,3,1,0,3,2,3,3,2,1,NA,3,NA,NA,NA,"",NA,"","No Help"
2035,"10/02/2023 15:04:46 (MST)","Pre",87,8.11,"Logistics Specialties Inc. (8)","Utah","","never","","","CSS",0,1,2,2,0,0,1,1,0,NA,NA,NA,NA,2,NA,"3",NA,"","No Help"
2459,"04/22/2023 12:50:31 (MST)","Pre",87.48,NA,"Logistics Specialties Inc. (8)","Wyoming","","never","rarely","always","ISA",0,3,3,0,1,0,2,2,1,3,NA,NA,NA,3,2,"",NA,"","No Help"
1210,"09/25/2022 05:34:23 (MST)","Post",38.67,NA,"Logistics Specialties Inc. (8)","Utah","general","sometimes","rarely","","JOBEX",0,1,2,1,3,2,0,1,1,1,NA,NA,0,1,NA,"1",NA,"","No Help"
2533,"02/07/2023 06:06:30 (MST)","Pre",41.44,NA,"Yellowstone Academy (214)","Utah","general","","","","CPSO",0,1,2,3,3,2,3,3,3,3,3,0,1,NA,NA,"$ 10.00",NA,"","No Help"
687,"04/14/2024 16:51:14 (MST)","Pre",84.5,10.34,"Logistics Specialties Inc. (8)","Utah","","always","rarely","","ILOM",0,3,2,1,2,3,0,2,2,NA,1,NA,NA,NA,NA,"",NA,"",""
717,"03/09/2024 15:51:52 (MST)","Pre",85.89,NA,"Logistics Specialties Inc. (8)","Utah","general","","","","WSS",0,2,3,2,3,1,2,2,1,2,NA,NA,NA,NA,0,"",NA,"","No Help"
90,"02/13/2023 11:04:00 (MST)","Pre",26.17,NA,"Logistics Specialties Inc. (8)","Demo","","","","","JS",0,2,1,2,2,1,2,0,2,1,NA,1,NA,2,NA,"",NA,"","No Help"
1995,"09/24/2022 03:03:08 (MST)","Pre",48.85,11.29,"Logistics Specialties Inc. (8)","Utah","","","rarely","often","WSS",0,2,2,2,2,2,2,3,0,3,2,NA,NA,NA,NA,"",NA,"","No Help"
2321,"04/29/2023 08:52:00 (MST)","Pre",72,22,"Roads to Independence (26)","Utah","","","rarely","","JOBEX",0,3,3,1,3,3,1,3,2,NA,NA,3,NA,NA,NA,"",NA,"","No Help"
1231,"10/09/2023 10:20:25 (MST)","Pre",67,NA,"Central Technology Center (Central Tech) (56)","Montana","specialized","","","","ISA",0,0,2,0,2,2,2,2,3,3,3,NA,NA,NA,0,"3",NA,"","No Help"
1775,"01/27/2025 19:06:05 (MST)","Post",41.44,42.46,"Logistics Specialties Inc. (8)","Demo","general","","","always","JS",0,1,2,3,2,2,1,1,2,1,2,NA,NA,NA,2,"",NA,"","No Help"
774,"09/12/2022 23:14:00 (MST)","Post",68.43,NA,"Stanford Public Schools (202)","Utah","","","","often","JOBEX",0,2,2,3,2,3,3,2,2,3,NA,NA,NA,NA,NA,"",NA,"","No Help"
1800,"04/23/2024 14:13:18 (MST)","Post",27.95,NA,"Community Options (82)","Utah","specialized","","","","ISA",0,1,1,1,3,3,3,1,1,1,3,3,3,NA,1,"",NA,"","No Help"
2533,"11/26/2023 16:46:37 (MST)","Pre",30.33,NA,"Community Options (82)","Utah","","","","","ISA",0,2,3,2,2,3,1,1,1,1,NA,1,NA,NA,NA,"",NA,"","No Help"
2276,"06/13/2025 14:14:35 (MST)","Post",32.56,NA,"Logistics Specialties Inc. (8)","Utah","general","never","sometimes","","JS",0,1,2,2,1,2,0,1,NA,NA,NA,NA,NA,3,1,"3",NA,"","With Help"
1138,"05/20/2024 16:35:10 (MST)","Pre",63.67,10.34,"Region 4 (274)","Utah","","never","","always","ILOM",0,1,3,1,1,1,3,2,3,0,2,3,3,NA,1,"",NA,"","No Help"
1329,"10/09/2023 10:22:10 (MST)","Pre",59.96,NA,"Logistics Specialties Inc. (8)","Utah","","always","never","","CPSO",0,1,0,3,1,3,0,1,1,1,1,NA,NA,NA,3,"",NA,"","No Help"
2387,"09/03/2024 16:18:58 (MST)","Pre",25.57,NA,"Logistics Specialties Inc. (8)","Utah","","often","","","CPSO",0,1,2,3,3,0,2,3,3,3,NA,2,3,NA,NA,"",NA,"",""
871,"11/29/2024 10:47:23 (MST)","Pre",68.11,23.67,"Logistics Specialties Inc. (8)","Montana","","","","sometimes","JS",0,2,3,2,0,2,1,3,1,3,2,NA,NA,NA,NA,"1",NA,"","No Help"
1641,"01/23/2023 08:00:44 (MST)","Pre",44.62,37,"Logistics Specialties Inc. (8)","Utah","","","rarely","","JOBEX",0,2,1,2,2,3,0,3,2,2,NA,NA,NA,NA,NA,"",NA,"",""
424,"04/29/2023 08:49:00 (MST)","Post",60.33,NA,"Linderman Education Center (224)","Utah","specialized","","rarely","","WSS",0,3,2,3,3,3,3,2,3,2,1,NA,1,3,NA,"",1,"","No Help"
1346,"04/13/2024 14:55:14 (MST)","Pre",90.33,0.34,"Logistics Specialties Inc. (8)","Utah","specialized","","","","JOBEX",0,2,1,2,2,3,2,2,3,2,NA,NA,NA,NA,NA,"",NA,"","No Help"
2554,"06/28/2024 12:58:39 (MST)","Pre",94.62,48.85,"Columbus Community Center (9)","Utah","","","","","FL",0,3,3,2,3,0,2,2,2,2,3,NA,NA,2,3,"",NA,"",""
2183,"05/03/2024 15:04:44 (MST)","Pre",44.62,NA,"Logistics Specialties Inc. (8)","Utah","","","","","ISA",0,2,2,1,1,2,2,2,2,1,3,NA,NA,NA,NA,"",NA,"","No Help"
1354,"12/21/2024 10:37:20 (MST)","Pre",63.67,1.76,"Roads to Independence (26)","Utah","","never","","","CPSO",0,0,2,2,3,3,2,1,3,1,NA,NA,NA,NA,2,"",NA,"","No Help"
1011,"09/12/2022 14:49:39 (MST)","Pre",63.67,54.58,"Logistics Specialties Inc. (8)","Utah","","","","","ISA",0,2,1,2,1,2,2,1,3,NA,2,NA,NA,NA,NA,"3",NA,"","With Help"
2132,"05/03/2024 21:26:23 (MST)","Pre",67.37,-5.38,"Logistics Specialties Inc. (8)","Utah","","","","","CPSO",0,2,2,2,3,3,1,2,3,3,NA,NA,2,3,2,"3",NA,"","No Help"
1972,"11/29/2024 10:46:41 (MST)","Pre",34.04,NA,"Logistics Specialties Inc. (8)","Oklahoma","","","","","ILOM",0,2,1,2,3,3,3,3,1,2,2,2,2,NA,NA,"",NA,"",""
491,"11/26/2024 08:31:03 (MST)","Pre",70.33,NA,"Logistics Specialties Inc. (8)","Utah","","","rarely","","ISA",0,3,3,2,2,0,1,3,3,3,NA,NA,NA,NA,NA,"",NA,"","With Help"
1210,"03/28/2022 05:50:39 (MST)","Pre",92.24,NA,"Darby K-12 School Dist. (158)","Utah","","always","sometimes","","ILOM",0,2,2,1,2,2,2,3,3,2,2,NA,3,2,NA,"",NA,"","No Help"
