"Participant ID","Completed","Pre/Post","Score","Difference","Proctor","Provider","State","Caseload","Group Frequency","Online Frequency","Rural Frequency","Service","Archived","q_01","q_02","q_03","q_04","q_05","q_06","q_07","q_08","q_09","q_10","q_11","q_12","q_13","q_14","q_15","q_16","q_17","Mode"
2388,"07/11/2024 08:47:34 (MST)","Pre",70.37,NA,"Kellie Spencer","North Sanpete School District (24)","Utah","specialized","","sometimes","always","JOBEX",0,3,3,1,2,1,2,3,1,1,2,NA,NA,NA,NA,"",NA,"","No Help"
90,"09/26/2023 11:38:13 (MST)","Pre",88.89,0,"Jennica Hammond","Logistics Specialties Inc. (8)","Utah","","","","","CPSO",0,3,1,3,2,2,2,0,3,2,NA,NA,NA,NA,NA,"",NA,"",""
1103,"06/26/2024 12:01:23 (MST)","Pre",44.44,22.22,"","Logistics Specialties Inc. (8)","Montana","general","often","","","CSS",0,2,2,3,2,0,3,1,3,0,NA,1,NA,2,3,"",NA,"","No Help"
1028,"11/03/2022 15:47:53 (MST)","Pre",68.89,16.67,"","Logistics Specialties Inc. (8)","Utah","","","rarely","","JS",0,2,1,2,2,2,1,2,2,1,3,NA,NA,NA,NA,"",NA,"","No Help"
2478,"07/27/2022 02:06:37 (MST)","Pre",55.56,NA,"","Community Options (82)","Utah","","","","","CPSO",0,3,2,3,1,3,3,1,2,3,NA,NA,3,NA,NA,"3",NA,"","No Help"
1369,"07/12/2024 06:20:32 (MST)","Post",86.67,NA,"Alisha Anderson","Logistics Specialties Inc. (8)","Oklahoma","","","","","ISA",0,2,1,2,1,1,1,3,3,2,NA,2,NA,NA,NA,"",NA,"","No Help"
205,"12/18/2024 08:21:15 (MST)","Pre",68.89,NA,"","Logistics Specialties Inc. (8)","Montana","specialized","","sometimes","","FL",0,2,2,3,2,2,2,3,3,2,2,NA,NA,NA,NA,"",NA,"","No Help"
1686,"02/15/2023 15:26:42 (MST)","Post",33.33,8.89,"","Logistics Specialties Inc. (8)","Utah","","","","","WBLE",0,2,2,1,3,2,3,3,1,0,NA,2,NA,NA,NA,"",NA,"","With Help"
2354,"05/30/2023 12:10:39 (MST)","Pre",46.67,NA,"Utah COP","Montana School for the Deaf & Blind (32)","Utah","","","","","CPSO",0,3,3,1,1,2,2,2,2,2,2,NA,NA,NA,NA,"",NA,"","No Help"
864,"07/14/2024 15:24:39 (MST)","Post",46.67,0,"","Logistics Specialties Inc. (8)","Utah","","","","","WSS",0,3,3,3,3,1,3,3,3,1,NA,NA,2,NA,NA,"3",NA,"","No Help"
2224,"05/23/2024 20:21:29 (MST)","Pre",71.43,51.85,"Lesley DeBono","Turn Community Services (29)","Oklahoma","","","","","JOBEX",0,1,2,3,3,3,3,3,NA,2,NA,NA,3,1,NA,"",NA,"","No Help"
1474,"12/05/2024 13:24:17 (MST)","Pre",57.14,NA,"","Logistics Specialties Inc. (8)","Utah","specialized","often","","","CSS",0,2,3,2,2,3,0,2,1,0,3,NA,3,NA,NA,"",NA,"","No Help"
2403,"10/02/2022 10:58:52 (MST)","Post",71.43,NA,"","Logistics Specialties Inc. (8)","Montana","specialized","","","","ISA",0,3,3,2,1,2,2,1,3,0,0,NA,NA,NA,NA,"",NA,"","No Help"
1775,"10/03/2023 12:06:44 (MST)","Pre",44.44,NA,"","Turn Community Services (29)","Wyoming","specialized","","sometimes","","ISA",0,2,3,0,3,1,2,2,1,3,2,NA,NA,2,NA,"",NA,"","No Help"
1333,"12/13/2024 08:40:31 (MST)","Post",37.5,21.43,"","Logistics Specialties Inc. (8)","Utah","general","","","","JOBEX",0,0,1,3,3,2,2,2,2,0,NA,NA,NA,3,0,"",NA,"","No Help"
1771,"02/02/2022 07:54:25 (MST)","Pre",47.62,NA,"","Turn Community Services (29)","Utah","general","","","","JOBEX",0,2,1,3,2,1,0,3,0,3,1,NA,2,3,NA,"",NA,"","No Help"
410,"10/16/2024 09:02:31 (MST)","Pre",85.19,NA,"","Logistics Specialties Inc. (8)","Utah","","","","","JOBEX",0,2,2,3,2,3,3,3,3,2,2,NA,NA,NA,3,"",NA,"","No Help"
2276,"04/19/2024 14:18:13 (MST)","Pre",88.89,35.55,"","Turn Community Services (29)","Montana","","always","","","JOBEX",0,1,2,0,1,2,1,2,1,NA,1,2,2,3,NA,"",NA,"","No Help"
1641,"11/02/2022 07:53:40 (MST)","Pre",59.26,NA,"","Logistics Specialties Inc. (8)","Utah","","","","","ISA",0,3,3,2,1,2,1,2,3,1,3,2,NA,NA,NA,"",NA,"","No Help"
2093,"01/07/2025 12:41:58 (MST)","Pre",66.67,4.17,"","Canyons School District (10)","Utah","general","","rarely","","FL",0,2,3,2,3,2,3,2,2,NA,NA,0,0,3,NA,"",NA,"","No Help"
1254,"10/02/2023 15:33:35 (MST)","Pre",22.22,11.11,"","Logistics Specialties Inc. (8)","Utah","general","sometimes","","","ISA",1,3,3,2,3,2,0,3,2,2,NA,2,NA,NA,NA,"",NA,"","No Help"
2391,"05/23/2022 06:05:39 (MST)","Post",79.17,NA,"","North Sanpete School District (24)","Utah","","","","","ISA",0,2,0,2,2,3,1,3,2,3,3,2,NA,NA,3,"",NA,"","With Help"
2093,"08/29/2022 04:33:21 (MST)","Pre",76.19,NA,"","Logistics Specialties Inc. (8)","Utah","","often","sometimes","","JS",0,1,3,1,2,3,0,0,2,2,2,NA,NA,NA,NA,"",NA,"","No Help"
2287,"05/26/2022 13:21:50 (MST)","Pre",53.33,NA,"","Logistics Specialties Inc. (8)","Utah","","","","always","ILOM",0,1,0,1,1,3,1,1,1,1,2,NA,2,1,NA,"$ 12.00",NA,"","No Help"
1140,"07/10/2024 10:50:37 (MST)","Post",70.37,NA,"Heather Hafen","Logistics Specialties Inc. (8)","Utah","","","sometimes","","CPSO",0,0,0,3,3,1,0,2,3,3,1,NA,NA,NA,NA,"",NA,"","No Help"
961,"05/11/2022 10:48:31 (MST)","Pre",66.67,NA,"Jessica De La Mare","North Sanpete School District (24)","Utah","","often","","always","ISA",0,3,2,1,1,3,3,2,3,NA,1,NA,NA,1,1,"",NA,"","No Help"
980,"10/26/2022 06:40:54 (MST)","Pre",90.48,13.33,"","Logistics Specialties Inc. (8)","Utah","","","rarely","","CPSO",0,2,3,3,3,1,3,2,0,NA,3,3,NA,2,3,"1",NA,"","No Help"
1771,"11/23/2021 22:00:00 (MST)","Post",81.48,-3.7,"Doescher  Courtney Doescher","Logistics Specialties Inc. (8)","Utah","general","","","","CSS",0,3,2,2,2,2,1,2,0,3,2,1,3,NA,2,"",NA,"","No Help"
735,"10/18/2023 09:43:37 (MST)","Pre",80,4.17,"","Logistics Specialties Inc. (8)","Utah","","","rarely","","JOBEX",0,3,2,2,3,1,2,3,3,3,NA,2,NA,NA,NA,"",NA,"","No Help"
1771,"06/24/2024 12:09:47 (MST)","Post",97.22,NA,"","Logistics Specialties Inc. (8)","Utah","","","","sometimes","JOBEX",0,2,0,2,3,2,1,1,NA,2,NA,3,NA,NA,NA,"",NA,"",""
1025,"07/19/2022 00:06:00 (MST)","Pre",97.78,NA,"","Logistics Specialties Inc. (8)","Oklahoma","","","rarely","","JOBEX",0,1,2,3,3,3,2,2,2,NA,3,3,NA,2,2,"",NA,"","No Help"
1329,"06/29/2022 09:39:00 (MST)","Post",66.67,22.22,"Lesley DeBono","Logistics Specialties Inc. (8)","Utah","general","","","never","FL",0,3,1,3,3,2,3,2,2,2,NA,NA,3,3,NA,"",NA,"","No Help"
1771,"02/23/2023 16:41:37 (MST)","Pre",54.17,NA,"Nate Cullimore","Logistics Specialties Inc. (8)","Utah","general","","","","JOBEX",0,0,0,0,3,2,1,2,3,3,NA,NA,NA,NA,NA,"",NA,"","No Help"
1353,"05/26/2023 09:44:11 (MST)","Post",90,NA,"","Columbus Community Center (9)","Utah","","","","","FL",0,3,2,2,1,1,2,1,2,1,NA,3,NA,NA,NA,"",NA,"",""
759,"05/03/2023 08:50:04 (MST)","Pre",14.81,NA,"Chezney Mamalis","Yellowstone Academy (214)","Utah","","always","never","always","WSS",0,3,1,1,2,2,2,0,3,0,3,NA,NA,NA,NA,"",NA,"","No Help"
610,"02/07/2024 09:23:40 (MST)","Pre",80.95,NA,"","Southern Utah University (27)","Utah","","","rarely","","ISA",0,3,2,1,3,3,0,2,0,2,3,NA,NA,2,NA,"",NA,"","No Help"
2109,"05/01/2024 13:56:19 (MST)","Post",84.85,29.16,"","Turn Community Services (29)","Utah","","","","always","FL",0,2,2,2,1,3,1,1,3,3,2,NA,3,1,NA,"",NA,"",""
2495,"07/12/2023 08:11:06 (MST)","Pre",95.24,NA,"","Central Technology Center (Central Tech) (56)","Utah","","","never","sometimes","JS",0,3,1,3,3,3,2,0,1,3,NA,2,NA,NA,0,"2",NA,"","No Help"
248,"09/20/2022 23:22:00 (MST)","Post",40,NA,"","OU Northeast (54)","Utah","general","","","","JOBEX",0,2,3,2,2,3,1,2,1,1,NA,3,NA,3,2,"",NA,"",""
2227,"09/18/2024 11:50:44 (MST)","Pre",73.33,NA,"","Turn Community Services (29)","Utah","general","often","sometimes","often","CSS",1,3,2,2,3,0,2,3,1,NA,NA,3,NA,NA,NA,"1",NA,"","No Help"
722,"08/09/2024 11:16:46 (MST)","Post",25.93,NA,"","North Sanpete School District (24)","Oklahoma","","","","","JOBEX",0,3,2,1,2,2,1,1,3,2,NA,1,NA,NA,NA,"",NA,"","No Help"
1984,"06/14/2023 14:15:32 (MST)","Pre",100,NA,"","Logistics Specialties Inc. (8)","Utah","","never","sometimes","always","CSS",0,2,1,3,3,1,1,2,3,1,NA,NA,NA,NA,NA,"",NA,"",""
8,"05/30/2023 11:44:31 (MST)","Pre",52.38,10,"","Columbus Community Center (9)","Utah","","","","","WSS",0,2,1,1,2,3,2,2,2,3,3,NA,NA,10,NA,"",NA,"","No Help"
978,"02/02/2023 18:50:24 (MST)","Post",77.78,NA,"Jennica Hammond","Logistics Specialties Inc. (8)","Utah","","","never","","WSS",0,3,3,2,3,1,2,1,0,NA,2,2,NA,NA,NA,"",NA,"","No Help"
1096,"09/26/2024 09:37:05 (MST)","Pre",55.56,42.86,"Utah RTI","Spectrum Academy (28)","Utah","","rarely","","sometimes","QWEX",0,3,2,2,3,3,2,2,2,3,NA,NA,3,2,NA,"",NA,"","No Help"
1354,"07/27/2022 02:00:07 (MST)","Pre",42.22,NA,"","Central Technology Center (Central Tech) (56)","Oklahoma","","","rarely","","WSS",0,1,3,1,0,1,1,1,0,3,NA,NA,NA,NA,1,"",NA,"","No Help"
654,"09/26/2024 13:55:25 (MST)","Post",78.57,33.33,"","Roads to Independence (26)","Utah","","rarely","","","ISA",0,1,3,2,3,2,1,3,2,NA,2,NA,3,NA,NA,"",NA,"","With Help"
2141,"11/08/2024 13:12:03 (MST)","Post",55.56,9.09,"Rachel Brown","Lockwood School Dist. / County of Yellowstone Dist. #26 (182)","Utah","","","","","CPSO",0,2,2,3,2,2,2,3,0,2,3,NA,NA,2,NA,"",NA,"",""
262,"12/04/2024 09:31:32 (MST)","Pre",75.76,37.5,"Pax Haslem","Logistics Specialties Inc. (8)","Utah","","often","","","ISA",0,3,3,3,3,2,2,2,1,2,NA,NA,NA,NA,1,"",NA,"","No Help"
871,"08/06/2024 08:46:04 (MST)","Pre",66.67,45.46,"","Turn Community Services (29)","Utah","general","","never","","FL",0,2,1,2,0,1,1,2,NA,1,NA,0,NA,NA,NA,"",NA,"","No Help"
398,"08/06/2024 08:34:38 (MST)","Post",76.67,NA,"","Turn Community Services (29)","Utah","specialized","","","","CPSO",0,3,2,0,3,2,0,3,2,3,NA,NA,0,NA,2,"",NA,"","No Help"
2012,"05/23/2022 09:37:03 (MST)","Pre",42.22,NA,"","Lockwood School Dist. / County of Yellowstone Dist. #26 (182)","Utah","","","","","CSS",0,3,2,0,1,1,1,3,3,NA,0,NA,3,NA,3,"",NA,"","No Help"
674,"02/21/2022 04:38:41 (MST)","Pre",50,NA,"","Logistics Specialties Inc. (8)","Utah","general","","","always","WSS",0,1,3,3,2,2,3,1,0,2,NA,2,NA,NA,NA,"",NA,"","No Help"
1896,"06/05/2023 10:25:24 (MST)","Post",53.33,16.66,"","Logistics Specialties Inc. (8)","Utah","","never","","","FL",0,3,2,2,2,2,2,1,3,3,NA,1,NA,NA,NA,"0",NA,"","No Help"
1346,"12/10/2024 16:43:47 (MST)","Pre",95.24,30.95,"","Darby K-12 School Dist. (158)","Utah","specialized","","","","ISA",0,2,2,2,2,3,0,3,1,2,3,NA,1,2,NA,"",NA,"","No Help"
2264,"03/08/2023 23:14:03 (MST)","Post",46.67,14.29,"","Stanford Public Schools (202)","Utah","","","","","JOBEX",0,3,1,3,1,0,1,2,3,NA,NA,NA,NA,NA,NA,"2",NA,"","No Help"
1026,"05/23/2022 00:04:00 (MST)","Post",61.9,NA,"","Logistics Specialties Inc. (8)","Utah","specialized","","rarely","","CSS",0,3,1,1,2,3,2,1,3,2,NA,0,1,3,NA,"1",NA,"","No Help"
1138,"04/03/2024 17:51:14 (MST)","Pre",60,NA,"","Logistics Specialties Inc. (8)","Montana","general","","never","sometimes","ISA",0,2,2,3,3,3,2,2,0,NA,2,2,NA,NA,NA,"",NA,"","No Help"
1458,"01/10/2024 14:38:47 (MST)","Post",60,0,"","Roads to Independence (26)","Utah","general","","never","","JS",0,1,3,2,0,0,3,2,0,3,1,2,NA,NA,NA,"2",NA,"","No Help"
926,"07/15/2024 07:54:32 (MST)","Pre",63.64,-3.71,"Daisy Ramirez","Pioneer Adult Rehabilitation Center (25)","Utah","","often","never","","QWEX",0,3,2,3,1,1,3,3,3,NA,2,NA,NA,NA,NA,"",NA,"",""
1096,"12/08/2023 12:14:51 (MST)","Post",75,NA,"Alisha Anderson","Logistics Specialties Inc. (8)","Utah","","","never","","JS",0,3,2,1,3,3,2,2,3,3,2,1,1,NA,NA,"",NA,"","With Help"
756,"09/07/2022 23:15:00 (MST)","Post",41.67,NA,"Doescher  Courtney Doescher","Logistics Specialties Inc. (8)","Utah","","","","sometimes","ISA",0,1,1,0,2,2,3,3,2,NA,3,NA,NA,2,NA,"3",NA,"",""
2388,"12/08/2023 12:13:57 (MST)","Post",63.33,63.64,"Nancy Taggart","Missoula County Public Schools (185)","Oklahoma","","","","","JS",0,3,2,2,3,3,2,1,2,3,3,NA,NA,2,2,"",NA,"",""
1138,"10/25/2023 14:57:37 (MST)","Pre",39.39,6.67,"Cierra Stubbs","Logistics Specialties Inc. (8)","Utah","","","","","ISA",0,2,1,2,2,2,2,3,2,3,NA,NA,1,2,NA,"",NA,"",""
1103,"07/19/2024 11:33:01 (MST)","Post",50,-4.76,"","Turn Community Services (29)","Utah","","","","","CSS",0,1,2,1,1,3,2,2,2,3,3,NA,NA,1,3,"",NA,"","With Help"
2096,"12/17/2024 09:33:28 (MST)","Pre",85.71,NA,"","Logistics Specialties Inc. (8)","Utah","","","","","CPSO",0,3,3,3,3,1,1,3,1,2,3,NA,1,NA,NA,"3",NA,"",""
1430,"01/15/2025 14:50:16 (MST)","Post",66.67,-7.41,"","Logistics Specialties Inc. (8)","Utah","","","","often","ISA",0,3,2,3,2,2,3,2,3,2,2,1,NA,NA,NA,"1",NA,"","No Help"
860,"05/26/2022 13:10:03 (MST)","Post",96.67,NA,"","Hamilton School Dist. #3 (170)","Utah","","","","","ISA",0,1,1,3,0,1,3,1,0,2,3,NA,NA,NA,NA,"",NA,"","With Help"
90,"04/24/2024 10:39:17 (MST)","Pre",61.9,NA,"","Columbus Community Center (9)","Oklahoma","","","","always","JS",0,1,1,0,2,3,0,1,3,NA,1,1,NA,2,3,"$ 13.65",NA,"","No Help"
1138,"09/22/2023 14:52:51 (MST)","Pre",75,NA,"","Lockwood School Dist. / County of Yellowstone Dist. #26 (182)","Wyoming","","","","","ILOM",0,1,0,3,1,3,3,3,2,1,3,NA,3,NA,NA,"",NA,"","No Help"
2354,"05/14/2024 10:25:04 (MST)","Pre",62.5,NA,"","Logistics Specialties Inc. (8)","Utah","","","","","JS",0,3,3,3,2,1,2,1,2,2,1,NA,NA,NA,NA,"",NA,"","With Help"
978,"12/16/2024 10:42:27 (MST)","Pre",88.89,NA,"Utah SUU","North Sanpete School District (24)","Demo","","","rarely","sometimes","ISA",0,2,2,2,1,2,2,3,3,2,NA,NA,NA,NA,NA,"",NA,"","No Help"
496,"03/02/2023 19:40:58 (MST)","Pre",90.48,NA,"Utah SPA","A2Demo (21)","Utah","","","","never","CPSO",0,1,3,2,3,3,3,1,2,3,0,NA,NA,NA,1,"",NA,"","No Help"
1441,"07/17/2024 12:55:10 (MST)","Pre",43.33,NA,"","Region 1 (271)","Utah","","","","always","CSS",0,1,2,2,1,3,3,0,2,NA,NA,3,3,NA,NA,"2",NA,"","No Help"
2390,"06/06/2024 11:02:15 (MST)","Pre",77.78,7.14,"","North Sanpete School District (24)","Utah","general","","never","","JOBEX",0,3,2,0,1,1,3,3,2,3,3,3,NA,NA,NA,"",NA,"",""
1935,"01/12/2024 08:39:47 (MST)","Pre",66.67,NA,"","University of Oklahoma (50)","Utah","general","","never","","ISA",0,2,1,1,1,2,2,3,0,NA,NA,NA,NA,3,NA,"",NA,"","No Help"
687,"05/22/2024 11:23:16 (MST)","Pre",58.33,NA,"","Roads to Independence (26)","Utah","specialized","","rarely","","QWEX",0,1,1,3,2,1,3,2,3,1,1,NA,3,NA,NA,"2",NA,"",""
1073,"04/12/2024 12:05:50 (MST)","Pre",59.26,6.06,"Chezney Mamalis","North Sanpete School District (24)","Utah","","sometimes","","","CSS",0,3,0,2,1,3,3,3,3,NA,2,NA,NA,0,NA,"",NA,"","No Help"
2495,"09/11/2024 09:57:34 (MST)","Post",82.22,NA,"","Spectrum Academy (28)","Utah","","","","","ILOM",0,2,2,1,1,0,2,3,2,2,NA,0,NA,NA,NA,"",NA,"","No Help"
1441,"05/28/2024 15:45:38 (MST)","Pre",74.07,NA,"","Logistics Specialties Inc. (8)","Utah","","","","","CPSO",0,2,3,3,3,3,2,0,0,2,NA,1,2,1,NA,"",NA,"","No Help"
1785,"06/11/2024 17:39:37 (MST)","Post",88.89,NA,"","Spectrum Academy (28)","Utah","","","","","ISA",0,3,2,3,3,2,3,2,3,3,2,NA,NA,NA,NA,"",NA,"","With Help"
496,"09/26/2023 11:38:51 (MST)","Post",70,25,"Lesley DeBono","Logistics Specialties Inc. (8)","Utah","","","sometimes","","ILOM",1,1,1,2,3,1,1,1,1,2,2,NA,NA,NA,NA,"1",NA,"","No Help"
2141,"09/13/2022 03:45:00 (MST)","Post",77.78,10,"","Logistics Specialties Inc. (8)","Utah","","","rarely","","FL",0,3,3,3,0,3,2,3,3,1,3,1,2,NA,NA,"",NA,"",""
1641,"06/04/2024 09:43:08 (MST)","Pre",75,NA,"","Roads to Independence (26)","Oklahoma","specialized","often","never","sometimes","ISA",0,1,1,1,3,1,2,0,2,1,1,3,NA,3,NA,"",NA,"","No Help"
961,"12/06/2022 05:29:30 (MST)","Pre",0,NA,"","Logistics Specialties Inc. (8)","Utah","","","","","ISA",0,3,2,1,3,2,1,2,2,3,NA,NA,NA,3,1,"",NA,"","No Help"
274,"05/02/2024 09:44:54 (MST)","Pre",31.11,19.05,"","Logistics Specialties Inc. (8)","Utah","","always","","sometimes","ISA",0,3,3,3,3,1,1,0,3,1,NA,NA,NA,2,1,"",NA,"","No Help"
1374,"03/08/2022 07:29:05 (MST)","Pre",84.85,NA,"","Logistics Specialties Inc. (8)","Utah","","sometimes","","","WSS",0,0,1,3,1,0,2,3,3,3,2,1,3,NA,1,"2",NA,"","With Help"
687,"12/19/2024 08:23:23 (MST)","Pre",45.83,NA,"","Logistics Specialties Inc. (8)","Utah","","","sometimes","","CSS",0,2,1,1,3,1,2,2,2,NA,0,1,NA,NA,NA,"",NA,"","No Help"
1615,"05/26/2023 09:55:11 (MST)","Post",62.5,NA,"","Turn Community Services (29)","Utah","","","","","CPSO",0,2,0,2,3,3,0,2,0,3,NA,2,NA,NA,NA,"",NA,"",""
1134,"01/04/2024 14:30:52 (MST)","Pre",77.78,NA,"","Turn Community Services (29)","Utah","","","","","CPSO",0,2,0,1,2,3,0,0,2,NA,NA,NA,2,NA,NA,"",NA,"","No Help"
376,"05/02/2022 21:25:00 (MST)","Post",68.89,NA,"","Logistics Specialties Inc. (8)","Utah","general","","","","JOBEX",0,1,3,2,2,1,3,2,3,1,NA,NA,3,NA,1,"1",NA,"","No Help"
1157,"10/19/2022 21:08:00 (MST)","Post",66.67,NA,"","Logistics Specialties Inc. (8)","Utah","","","","sometimes","JS",0,3,1,3,2,1,1,2,2,3,3,NA,NA,NA,NA,"",NA,"","No Help"
1518,"10/08/2024 10:12:28 (MST)","Post",39.39,NA,"","Logistics Specialties Inc. (8)","Wyoming","","","","","JOBEX",0,1,0,2,3,3,2,0,0,3,2,2,NA,NA,NA,"",NA,"","No Help"
1535,"07/26/2023 09:01:17 (MST)","Post",76.67,NA,"","Roads to Independence (26)","Utah","","","","","JOBEX",0,2,2,2,3,1,1,1,2,2,0,3,NA,NA,NA,"0",NA,"","No Help"
227,"10/16/2022 20:49:00 (MST)","Pre",71.11,NA,"Alisha Anderson","Logistics Specialties Inc. (8)","Utah","specialized","","","","JOBEX",0,2,0,3,3,0,3,2,0,2,NA,NA,NA,NA,NA,"",NA,"","With Help"
759,"10/24/2023 13:51:14 (MST)","Pre",72.22,NA,"Josie Bestwick","Logistics Specialties Inc. (8)","Utah","","","","","FL",0,2,2,0,2,1,3,1,1,3,NA,1,NA,10,0,"",NA,"","No Help"
2141,"09/16/2024 10:45:17 (MST)","Pre",76.19,37.04,"Josie Bestwick","Turn Community Services (29)","Utah","general","always","","","JS",0,3,3,1,0,2,0,3,3,1,NA,NA,NA,2,NA,"",NA,"","No Help"
1369,"05/23/2022 09:38:12 (MST)","Pre",62.5,NA,"Tiffany Floyd","Central Technology Center (Central Tech) (56)","Utah","specialized","","","","CSS",0,3,2,2,3,1,1,1,0,3,NA,NA,0,NA,NA,"",NA,"","No Help"
491,"02/21/2022 03:55:58 (MST)","Pre",53.33,36.67,"","Logistics Specialties Inc. (8)","Utah","","","sometimes","","WBLE",0,3,3,2,2,3,3,1,2,2,3,NA,3,NA,NA,"",NA,"","No Help"
234,"12/17/2024 08:27:05 (MST)","Pre",66.67,NA,"Joanne Sagendorf","Logistics Specialties Inc. (8)","Utah","general","","","","ISA",0,3,2,1,2,1,0,1,1,3,NA,1,NA,NA,NA,"",NA,"","No Help"
1254,"07/12/2024 06:34:45 (MST)","Post",85.19,NA,"","Logistics Specialties Inc. (8)","Utah","","sometimes","","","ILOM",0,3,0,1,1,3,3,2,2,2,NA,NA,NA,NA,NA,"",NA,"","No Help"
1245,"08/25/2023 15:05:52 (MST)","Post",54.55,NA,"","Roads to Independence (26)","Utah","general","sometimes","","","ISA",0,3,3,2,3,3,2,1,1,2,3,3,2,NA,1,"",NA,"","No Help"
1771,"06/19/2024 07:59:25 (MST)","Pre",62.5,NA,"","Hamilton School Dist. #3 (170)","Utah","","","","often","CPSO",0,1,0,2,2,2,3,2,2,1,1,1,NA,NA,NA,"",NA,"","No Help"
1518,"04/11/2023 19:49:26 (MST)","Pre",86.67,NA,"","Logistics Specialties Inc. (8)","Utah","specialized","","","","JOBEX",0,3,2,2,1,2,2,1,2,3,1,NA,NA,NA,3,"",NA,"",""
1615,"08/28/2023 11:15:57 (MST)","Post",73.33,0,"Amanda Willard","Logistics Specialties Inc. (8)","Utah","","","rarely","","JOBEX",0,2,3,2,0,1,1,1,3,2,2,3,NA,NA,3,"3",NA,"",""
2349,"08/04/2023 07:29:12 (MST)","Pre",60,10,"Cierra Stubbs","Logistics Specialties Inc. (8)","Oklahoma","","often","rarely","","ISA",0,3,2,0,1,1,2,2,3,3,NA,NA,NA,NA,1,"",NA,"","No Help"
602,"04/17/2024 12:35:55 (MST)","Pre",73.33,10,"","Logistics Specialties Inc. (8)","Utah","","","","","FL",0,3,2,2,3,2,2,3,3,2,3,NA,NA,NA,NA,"",NA,"","No Help"
2276,"06/01/2023 11:56:59 (MST)","Post",6.06,NA,"","Logistics Specialties Inc. (8)","Utah","","","","rarely","CSS",1,3,3,1,2,2,2,2,3,2,3,2,2,NA,NA,"",NA,"","With Help"
2533,"06/12/2024 15:19:26 (MST)","Pre",73.33,NA,"","Logistics Specialties Inc. (8)","Utah","","","","","JOBEX",0,2,3,3,3,2,2,3,1,2,0,3,NA,3,NA,"",NA,"","No Help"
1820,"12/19/2024 12:31:26 (MST)","Pre",75,-2.22,"","Columbus Community Center (9)","Utah","general","","","","ISA",0,2,0,1,2,3,3,3,2,3,1,2,2,3,3,"",NA,"","With Help"
1775,"06/08/2023 10:51:52 (MST)","Post",56.67,18.19,"Nancy Taggart","Logistics Specialties Inc. (8)","Oklahoma","","","rarely","","ISA",0,3,2,1,0,2,0,2,2,3,1,1,NA,NA,NA,"1",NA,"",""
826,"12/03/2024 10:43:17 (MST)","Post",59.26,NA,"Amanda Willard","Columbus Community Center (9)","Utah","","","","","JOBEX",0,1,3,3,2,0,1,3,3,NA,3,1,NA,NA,3,"",NA,"",""
1231,"11/23/2022 04:52:45 (MST)","Post",39.39,23.81,"Demo Agency2","Hamilton School Dist. #3 (170)","Utah","","","","often","ISA",0,3,1,0,1,3,2,1,3,1,1,3,NA,NA,NA,"",NA,"","No Help"
2096,"05/22/2023 15:17:14 (MST)","Pre",70.83,NA,"","Logistics Specialties Inc. (8)","Utah","specialized","rarely","","","JS",0,1,2,2,2,3,2,2,2,2,2,NA,NA,2,NA,"",NA,"","No Help"
1028,"03/08/2023 23:08:38 (MST)","Post",55.56,3.7,"","Logistics Specialties Inc. (8)","Utah","","","","","ILOM",0,2,2,2,2,2,2,1,1,1,3,3,NA,NA,NA,"3",NA,"","No Help"
398,"03/06/2023 14:03:33 (MST)","Post",60,NA,"Utah NSSD","Glacier High School (223)","Utah","","","sometimes","","JS",0,1,2,2,3,2,1,0,3,1,1,NA,NA,NA,1,"",NA,"","No Help"
2352,"03/14/2023 16:56:40 (MST)","Pre",81.48,NA,"","Linderman Education Center (224)","Utah","","sometimes","","","ISA",0,1,3,2,1,2,2,2,3,3,3,1,NA,2,NA,"",NA,"","No Help"
2276,"07/02/2024 11:27:11 (MST)","Post",46.67,NA,"Ashley House","Central Technology Center (Central Tech) (56)","Utah","","sometimes","","","ILOM",0,2,2,0,1,3,3,2,2,1,NA,NA,2,NA,NA,"3",NA,"","No Help"
2305,"01/19/2023 14:30:59 (MST)","Pre",70.83,NA,"Courtney  Bennett","Spectrum Academy (28)","Utah","","","","often","JS",0,3,3,3,1,1,1,1,2,NA,3,NA,NA,NA,2,"",NA,"","No Help"
864,"05/02/2024 09:47:54 (MST)","Pre",51.85,0,"Utah COP","Darby K-12 School Dist. (158)","Utah","","often","","","FL",0,1,2,2,2,2,1,0,3,NA,NA,NA,NA,NA,2,"",NA,"","No Help"
132,"05/02/2024 09:48:46 (MST)","Pre",44.44,NA,"","Logistics Specialties Inc. (8)","Utah","","","","","JOBEX",0,1,2,3,1,1,2,3,1,NA,NA,NA,NA,1,NA,"",NA,"","No Help"
512,"06/25/2024 16:06:45 (MST)","Pre",70,NA,"Utah SPA","Southern Utah University (27)","Utah","","often","","always","WBLE",0,2,1,2,3,3,3,3,3,1,NA,NA,2,1,NA,"",NA,"",""
311,"07/31/2022 13:10:44 (MST)","Post",93.33,NA,"Kellie Spencer","Logistics Specialties Inc. (8)","Utah","","","","","FL",0,3,0,1,1,2,1,0,0,3,3,2,2,NA,2,"",NA,"","With Help"
1960,"01/12/2024 08:41:03 (MST)","Pre",88.89,NA,"","Roads to Independence (26)","Utah","","","sometimes","","JS",0,2,1,1,3,3,3,0,2,3,NA,NA,2,NA,NA,"",NA,"","No Help"
